Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
IMG/robocam_2017_06_04_11_06_30_722.jpg,11.0223,1,0,5.009262,129.0872,108.3024,0.1481415,52.46821,1.099994
IMG/robocam_2017_06_04_11_06_30_789.jpg,7.048183,1,0,5.024942,129.3284,108.6187,0.004887961,54.94535,1.137943
IMG/robocam_2017_06_04_11_06_30_855.jpg,3.005984,0.8988595,0,5.010205,129.5029,108.863,0.007118845,56.00781,1.198705
IMG/robocam_2017_06_04_11_06_30_922.jpg,0,0.7018501,0,5.0121,129.6748,109.1087,359.988,56.54702,1.152763
IMG/robocam_2017_06_04_11_06_30_988.jpg,0,0.5004753,0,5.003998,129.9,109.4401,0.005324639,56.792,1.02837
IMG/robocam_2017_06_04_11_06_31_055.jpg,0,0.3020861,0,5.001937,130.0658,109.6901,0.006372086,56.84037,0.969425
IMG/robocam_2017_06_04_11_06_31_121.jpg,2.009233,0.1007814,0,4.996085,130.2302,109.9405,359.993,56.88188,0.915444
IMG/robocam_2017_06_04_11_06_31_189.jpg,6.030025,0,0,4.982343,130.4449,110.2752,359.9599,57.39944,0.9004563
IMG/robocam_2017_06_04_11_06_31_255.jpg,10.01946,0,0,4.964247,130.6003,110.5278,359.9265,58.28777,0.971197
IMG/robocam_2017_06_04_11_06_31_322.jpg,14.01912,0,0,4.937938,130.75,110.783,359.9237,59.61423,1.110415
IMG/robocam_2017_06_04_11_06_31_388.jpg,15,0,0,4.915709,130.9411,111.1272,0.01682633,61.8671,1.261145
IMG/robocam_2017_06_04_11_06_31_456.jpg,15,0,0,4.893911,131.0777,111.3856,359.9927,63.7646,1.212636
IMG/robocam_2017_06_04_11_06_31_522.jpg,15,0,0,4.860661,131.2052,111.6474,-0.001968108,65.69231,1.128074
IMG/robocam_2017_06_04_11_06_31_589.jpg,15,0,0,4.832494,131.3563,112.0019,359.9897,68.35352,1.221
IMG/robocam_2017_06_04_11_06_31_656.jpg,15,0,0,4.818359,131.4604,112.27,359.9923,70.36167,1.219608
IMG/robocam_2017_06_04_11_06_31_722.jpg,15,0,0,4.784433,131.5557,112.5401,0.01518068,72.37386,1.161629
IMG/robocam_2017_06_04_11_06_31_789.jpg,15,0,0,4.751995,131.6635,112.9028,359.9904,75.06614,1.220884
IMG/robocam_2017_06_04_11_06_31_856.jpg,15,0,0,4.727616,131.7323,113.1766,-0.004805278,77.09724,1.312941
IMG/robocam_2017_06_04_11_06_31_922.jpg,15,0,0,4.700169,131.7936,113.4512,0.01827764,79.13834,1.304985
IMG/robocam_2017_06_04_11_06_31_989.jpg,13.0278,0,0,4.672323,131.8603,113.8172,0.005824604,81.78795,1.232441
IMG/robocam_2017_06_04_11_06_32_056.jpg,9.017474,0,0,4.645159,131.8991,114.0916,359.98,83.43212,1.199284
IMG/robocam_2017_06_04_11_06_32_122.jpg,5.012481,0,0,4.619413,131.9318,114.3663,359.9705,84.57324,1.097769
IMG/robocam_2017_06_04_11_06_32_189.jpg,1.018158,0,0,4.599721,131.9665,114.7322,359.9754,85.38357,1.053818
IMG/robocam_2017_06_04_11_06_32_256.jpg,2.028897,0,0,4.583832,131.9892,115.0059,359.9725,85.67092,1.041721
IMG/robocam_2017_06_04_11_06_32_322.jpg,6.017133,0,0,4.562129,132.0083,115.2789,359.9778,86.12968,1.05667
IMG/robocam_2017_06_04_11_06_32_390.jpg,10.01659,0,0,4.544349,132.0261,115.6417,0.002509192,87.3962,1.142771
IMG/robocam_2017_06_04_11_06_32_456.jpg,14.05632,0,0,4.526098,132.0325,115.9119,359.9832,88.90154,1.211207
IMG/robocam_2017_06_04_11_06_32_522.jpg,15,0,0,4.501983,132.0336,116.1814,-0.003968418,90.69418,1.158154
IMG/robocam_2017_06_04_11_06_32_589.jpg,15,0,0,4.471277,132.0192,116.5376,359.9896,93.38196,1.1911
IMG/robocam_2017_06_04_11_06_32_656.jpg,15,0,0,4.455891,131.9988,116.8027,359.9849,95.46072,1.182581
IMG/robocam_2017_06_04_11_06_32_722.jpg,15,0,0,4.423276,131.9685,117.0656,-0.004110073,97.51501,1.195011
IMG/robocam_2017_06_04_11_06_32_789.jpg,15,0,0,4.394738,131.9141,117.4118,359.9931,100.3235,1.234056
IMG/robocam_2017_06_04_11_06_32_856.jpg,15,0,0,4.381061,131.8622,117.6664,359.9541,102.3942,1.292417
IMG/robocam_2017_06_04_11_06_32_923.jpg,11.10844,0,0,4.310725,131.7974,117.9097,359.6128,104.6646,1.707129
IMG/robocam_2017_06_04_11_06_32_989.jpg,7.134464,0,0,4.201472,131.6663,118.1416,355.6501,106.1423,5.470767
IMG/robocam_2017_06_04_11_06_33_056.jpg,3.084297,0,0,4.091024,131.5721,118.3005,352.306,105.127,8.027163
